x,y,w,h,Cx,Cy,W,H,distance,angle,x_center,y2,y_low,angle_calculated
0.5757227403734558,0.5259354803794403,0.021014958186589966,0.047260305966286824,3095.0854522476984,1413.7145712599354,112.97641521110765,127.03570243737899,1200.0,30.0,407.0854522476984,1210.7675775213752,0.5023053273962969,27.260186534444088
0.5854102640041158,0.534725032156607,0.016186000000000037,0.07795101314102088,3147.1655792861266,1437.3408864369599,87.0159360000002,209.5323233230641,800.0,30.0,459.16557928612656,1145.892951901508,0.49574952558609664,30.74769504148169
0.5344169999999999,0.532414,0.012396,0.058865,2873.0257919999995,1431.128832,66.640896,158.22912,900.0,15.0,185.02579199999946,1177.756608,0.5029815000000001,12.390119999999964
0.583229,0.533313,0.01279,0.047553,3135.439104,1433.5453440000001,68.75904,127.822464,1000.0,30.0,447.43910400000004,1190.543424,0.5095365000000001,29.962440000000004
0.5993560257589696,0.6264949402023919,0.06163753449862007,0.22631094756209763,3222.1379944802206,1684.0183992640295,331.3633854645815,608.3238270469184,300.0,45.0,534.1379944802206,699.8196872125113,0.5133394664213431,35.76816927322906
0.743399,0.536903,0.014631,0.072208,3996.5130240000003,1443.195264,78.656256,194.095104,800.0,90.0,1308.5130240000003,1147.757184,0.500799,87.62364000000002
0.6195061121576871,0.5132620171239481,0.012312112651721989,0.027303545155113938,3330.464858959726,1379.6483020291726,66.18991761565741,73.39192937694627,2200.0,45.0,642.4648589597259,1271.6557332823543,0.4996102445463912,43.02220037676736
0.6623387463117152,0.5113965245570417,0.009700803870666875,0.026782654164667293,3560.7331001717807,1374.633858009328,52.15152160870512,71.99177439462568,2400.0,60.0,872.7331001717807,1277.3702547933592,0.498005197474708,58.44194867221746
0.703519,0.52978,0.010703,0.062536,3782.118144,1424.04864,57.539328000000005,168.096768,1000.0,75.0,1094.118144,1179.902976,0.498512,73.26684
0.6232750689972401,0.5952161913523456,0.05059797608095674,0.16743330266789272,3350.7267709291627,1599.9411223551049,272.01471941122344,450.06071757129564,400.0,45.0,662.7267709291627,863.0285188592472,0.5114995400183993,44.37902483900643
0.6190316874794619,0.5164765679053195,0.007220224065938013,0.03188932295789357,3327.914351889587,1388.2890145294987,38.81592457848276,85.71850011081791,1800.0,45.0,639.9143518895871,1256.8517354150924,0.5005319064263727,42.85140749260628
0.664281,0.545936,0.015922,0.087868,3571.174656,1467.475968,85.596672,236.189184,700.0,60.0,883.1746560000001,1102.42944,0.502002,59.14116000000001
0.7434400000000001,0.528027,0.01139,0.058335,3996.7334400000004,1419.3365760000002,61.23264,156.80447999999998,1000.0,90.0,1308.7334400000004,1190.261184,0.4988595,87.63840000000003
0.537769,0.5211730000000001,0.006989,0.033756,2891.0461440000004,1400.9130240000004,37.572864,90.73612800000001,1600.0,15.0,203.04614400000037,1241.7189119999996,0.5042950000000002,13.596840000000023
0.7434519999999999,0.522821,0.010293000000000002,0.04876300000000001,3996.7979519999994,1405.342848,55.33516800000001,131.07494400000002,1200.0,90.0,1308.7979519999994,1217.11968,0.4984395,87.64271999999995
0.5346678071480844,0.5246954408043767,0.014512881608752129,0.042183881608753554,2874.3741312281018,1410.3813448821645,78.02125152865145,113.39027376432955,1400.0,15.0,186.37413122810176,1220.9235182356706,0.5036034999999999,12.480410573310387
0.7033409999999999,0.534711,0.012245,0.071102,3781.1612159999995,1437.3031680000001,65.82912,191.122176,900.0,75.0,1093.1612159999995,1155.135744,0.49916000000000005,73.20275999999997
0.620481,0.552198,0.019955,0.096022,3335.7058559999996,1484.3082239999999,107.27808,258.10713599999997,600.0,45.0,647.7058559999996,1074.638208,0.5041869999999999,43.37315999999997
0.6601319999999999,0.5620110000000001,0.020546,0.114844,3548.869632,1510.6855680000003,110.45529599999999,308.700672,500.0,60.0,860.8696319999999,1022.9640959999997,0.5045890000000002,57.64752
0.702602,0.522746,0.008978,0.051118,3777.1883519999997,1405.1412480000001,48.265727999999996,137.405184,1200.0,75.0,1089.1883519999997,1214.1561599999998,0.49718700000000005,72.93671999999998
0.6595295292988651,0.512057791434862,0.009250032821241802,0.0264104385378905,3545.630749510699,1376.411343376909,49.72817644699593,70.99125878984967,2200.0,60.0,857.6307495106989,1276.0930272281662,0.4988525721659167,57.43063054759145
0.7047890000000001,0.515723,0.01722,0.038702,3788.9456640000008,1386.2634240000002,92.57472,104.030976,1600.0,75.0,1100.9456640000008,1249.7210879999998,0.49637200000000004,73.72404000000004
0.539426,0.540393,0.018117,0.073853,2899.9541759999997,1452.576384,97.39699200000001,198.516864,800.0,15.0,211.95417599999973,1136.165184,0.5034665,14.19335999999998
0.533815,0.5324949999999999,0.024358,0.060294,2869.78944,1431.34656,130.948608,162.070272,1000.0,15.0,181.78944,1175.618304,0.5023479999999999,12.1734
0.7438656773806608,0.5152126576665487,0.007752184575497547,0.03866752306332427,3999.021881598432,1384.891623807683,41.67574427787481,103.93830199421564,1600.0,90.0,1311.0218815984322,1251.1392251952093,0.49587889613488656,87.79164385703787
0.6665133394664212,0.701011959521619,0.21067157313707455,0.3238270469181232,3583.1757129714806,1884.3201471941118,1132.5703771849128,870.4471021159152,100.0,60.0,895.1757129714806,368.4563017479304,0.5390984360625574,59.94480220791165
0.744886,0.53272,0.013272,0.062719,4004.507136,1431.95136,71.350272,168.588672,900.0,90.0,1316.5071360000002,1171.754304,0.5013605,88.15896000000001
