Cx;Cy;W;H;Cx;Cy;W;H;Dist;Ang;Xc;Yc
0.540637;0.540092;0.014162;0.071326;2906.464512;1451.767296;76.134912;191.724288;80.0;18.0;218.464512;1140.37056
0.635388;0.512843;0.006666;0.038452;3415.845888;1378.5219840000002;35.836416;103.358976;200.0;45.0;727.8458879999998;1257.7985279999998
0.586324;0.563416;0.019658;0.110854;3152.077824;1514.4622080000001;105.68140799999999;297.975552;50.0;34.0;464.07782399999996;1024.550016
0.586473;0.575956;0.020952;0.137249;3152.8788480000003;1548.169728;112.63795199999998;368.925312;40.0;34.0;464.8788480000003;955.367616
0.601906;0.5674749999999998;0.013322;0.102635;3235.846656;1525.3727999999996;71.619072;275.88288;50.0;34.0;547.8466560000002;1024.6857600000003
0.601341;0.584348;0.020635;0.128227;3232.809216;1570.727424;110.93376;344.67417600000005;40.0;34.0;544.8092160000001;944.9354880000001
0.615543;0.52946;0.00739;0.059585;3309.1591679999997;1423.18848;39.72864;160.16448;80.0;45.0;621.1591679999997;1184.72928
0.633705;0.523177;0.007538;0.048652;3406.7980799999996;1406.299776;40.524288000000006;130.776576;140.0;45.0;718.7980799999996;1216.3119359999998
0.558919;0.543888;0.010573;0.065908;3004.7485440000005;1461.9709440000001;56.840448;177.16070399999998;80.0;18.0;316.7485440000005;1137.448704
0.6149039999999999;0.5302859999999999;0.010021;0.061295;3305.7239039999995;1425.4087679999998;53.872896000000004;164.76096;100.0;45.0;617.7239039999995;1180.2107520000002
0.635088;0.552129;0.015811;0.096807;3414.233088;1484.122752;84.99993599999999;260.217216;60.0;45.0;726.233088;1073.76864
0.506338;0.521552;0.006011;0.032692;2722.0730879999996;1401.9317760000001;32.315136;87.87609599999999;170.0;0.0;34.07308799999964;1242.130176
0.5064139999999999;0.525889;0.006472;0.041298;2722.4816639999995;1413.5896320000002;34.793472;111.00902400000001;160.0;0.0;34.481663999999455;1218.9058559999999
0.541412;0.600707;0.027218;0.18427800000000003;2910.630912;1614.700416;146.323968;495.33926400000007;30.0;18.0;222.63091200000008;825.629952
0.543698252069917;0.6393744250229988;0.04047838086476573;0.2447102115915364;2922.9218031278733;1718.6384544618209;217.6117755289806;657.7810487580498;20.0;18.0;234.92180312787332;640.4710211591541
0.5080019999999998;0.549174;0.012020999999999999;0.074403;2731.018751999999;1476.179712;64.62489599999999;199.995264;70.0;0.0;43.01875199999904;1111.8226559999998
0.506547;0.5576339999999999;0.015154;0.087476;2723.196672;1498.9201919999996;81.467904;235.135488;60.0;0.0;35.196672000000035;1071.5120640000005
0.6115959448022079;0.6389705584176626;0.03950088960441658;0.24010111683532628;3287.9397992566696;1717.552861026677;212.35678251334352;645.3918020533571;20.0;45.0;599.9397992566696;647.7512379466446
0.6168629999999999;0.6022517792088317;0.025709999999999997;0.17160555841766356;3316.255488;1618.8527825133394;138.21695999999997;461.27574102667967;30.0;45.0;628.2554879999998;838.5093469733208
0.618836;0.593199;0.022115;0.187763;3326.862336;1594.518912;118.89023999999999;504.706944;30.0;45.0;638.8623360000001;841.127616
0.621623;0.627029;0.035424;0.260522;3341.845248;1685.4539519999998;190.43942399999997;700.2831359999999;20.0;45.0;653.8452480000001;652.4044800000001
0.512517;0.55345;0.019128;0.095208;2755.291392;1487.6736;102.832128;255.919104;60.0;0.0;67.29139200000009;1072.366848
0.511598;0.54631;0.016699;0.083161;2750.350848;1468.48128;89.77382399999999;223.536768;70.0;0.0;62.35084800000004;1107.750336
0.602941;0.51904;0.007018;0.04013599999999999;3241.4108159999996;1395.17952;37.728768;107.88556799999998;160.0;34.0;553.4108159999996;1238.877696
0.5510348896044159;0.6388619264029437;0.0431;0.240803;2962.36356651334;1717.2608581711127;231.7056;647.278464;20.0;18.0;274.3635665133402;647.0999098288873
0.545795;0.598405;0.034177;0.180397;2934.19392;1608.51264;183.73555199999998;484.907136;30.0;18.0;246.19392000000016;837.0337920000002
0.512249;0.52147;0.007296;0.038211;2753.8506239999997;1401.71136;39.223296000000005;102.711168;160.0;0.0;65.8506239999997;1234.933056
